Status-ID,Category,Departure station name,Departure station coordinates,Destination station name,Destination station coordinates
2052737,nationalExpress,Rostock Hbf,"54.078197,12.131257",Frankfurt(Main)Hbf,"50.106817,8.663003"
2149164,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Köln Hbf,"50.942823,6.959197"
2449005,nationalExpress,Rostock Hbf,"54.078197,12.131257",Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776"
2452500,nationalExpress,Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776",Frankfurt(Main)Hbf,"50.106817,8.663003"
2462039,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Hamburg Hbf,"53.553533,10.00636"
2573869,nationalExpress,Berlin Hbf,"52.524924,13.369629",Frankfurt(Main)Hbf,"50.106817,8.663003"
2820426,nationalExpress,Mannheim Hbf,"49.479181,8.469268",Hamburg Hbf,"53.553533,10.00636"
3203635,nationalExpress,Berlin Hbf,"52.3928,13.036498",Nürnberg Hbf,"49.445435,11.08227"
3205884,nationalExpress,Nürnberg Hbf,"49.445435,11.08227",Aschaffenburg Hbf,"49.98059,9.143854"
3215042,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Berlin Gesundbrunnen,"52.548656,13.39106"
3511338,nationalExpress,Rostock Hbf,"54.078197,12.131257",Darmstadt Hbf,"49.872549,8.629707"
3543420,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Hannover Hbf,"52.377079,9.741763"
3948207,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Frankfurt(Main)Hbf,"50.106817,8.663003"
4358134,nationalExpress,Stuttgart Hbf,"48.785052,9.182589",Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776"
4436440,nationalExpress,Ludwigslust,"53.335122,11.493751",Berlin Hbf,"52.3928,13.036498"
4450850,nationalExpress,Berlin Südkreuz,"52.47623,13.365863",Ludwigslust,"53.335122,11.493751"
4839372,nationalExpress,Hamburg-Harburg,"53.456198,9.991591",Kassel-Wilhelmshöhe,"51.312998,9.446845"
4846076,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Stuttgart Hbf,"48.785052,9.182589"
5010698,nationalExpress,Berlin Ostbahnhof,"52.510972,13.434558",Basel Bad Bf,"47.567679,7.607886"
5013929,nationalExpress,Freiburg (Breisgau) Hbf,"47.997884,7.841335",Basel SBB,"47.547408,7.589548"
5056009,nationalExpress,Basel SBB,"47.547408,7.589548",Hannover Hbf,"52.377079,9.741763"
5057440,nationalExpress,Hannover Hbf,"52.377079,9.741763",S+U Berlin Hauptbahnhof,"52.526585,13.369713"
5071650,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Ludwigslust,"53.335122,11.493751"
5141185,nationalExpress,Darmstadt Hbf,"49.872549,8.629707",Karlsruhe Hbf,"48.99353,8.401939"
5445230,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Bremen Hbf,"53.08328,8.813681"
5531888,nationalExpress,Rostock Hbf,"54.078197,12.131257",Schwerin Hbf,"53.634723,11.407527"
5533298,nationalExpress,Ludwigslust,"53.335122,11.493751",S Spandau Bhf (Berlin),"52.534668,13.197191"
5547553,nationalExpress,Berlin Südkreuz,"52.47623,13.365863",Rostock Hbf,"54.078197,12.131257"
5631772,nationalExpress,Berlin Hbf,"52.524924,13.369629",Erfurt Hbf,"50.97255,11.038502"
5632375,nationalExpress,Erfurt Hbf,"50.97255,11.038502",Frankfurt(Main)Hbf,"50.106817,8.663003"
5643813,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Berlin Gesundbrunnen,"52.548656,13.39106"
5775170,nationalExpress,Frankfurt(Main)Süd,"50.099302,8.686187",Berlin Hbf,"52.524924,13.369629"
5825047,nationalExpress,Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776",Montabaur,"50.44473,7.825254"
5831311,nationalExpress,Montabaur,"50.44473,7.825254",Frankfurt(Main)Hbf,"50.106817,8.663003"
5836579,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",S+U Berlin Hauptbahnhof,"52.524788,13.369667"
6069390,nationalExpress,Lübeck Hbf,"53.86767,10.669737",Hamburg Hbf,"53.553533,10.00636"
6069732,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Darmstadt Hbf,"49.872549,8.629707"
6328702,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Frankfurt(Main)Süd,"50.099302,8.686187"
6345013,nationalExpress,Frankfurt (Main) West,"50.118862,8.639334",Hamburg Hbf,"53.553533,10.00636"
