Status-ID,Category,Departure station name,Departure station coordinates,Destination station name,Destination station coordinates
5440129,nationalExpress,Rostock Hbf,"54.078197,12.131257",Hamburg Hbf,"53.553533,10.00636"
5441944,nationalExpress,Rostock Hbf,"54.078197,12.131257",Hamburg Hbf,"53.553533,10.00636"
5445230,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Bremen Hbf,"53.08328,8.813681"
5450852,nationalExpress,Bremen Hbf,"53.08328,8.813681",Hamburg Hbf,"53.551193,10.008067"
5451505,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Rostock Hbf,"54.078197,12.131257"
5531888,nationalExpress,Rostock Hbf,"54.078197,12.131257",Schwerin Hbf,"53.634723,11.407527"
5533298,nationalExpress,Ludwigslust,"53.335122,11.493751",S Spandau Bhf (Berlin),"52.534668,13.197191"
5547553,nationalExpress,Berlin Südkreuz,"52.47623,13.365863",Rostock Hbf,"54.078197,12.131257"
5631772,nationalExpress,Berlin Hbf,"52.524924,13.369629",Erfurt Hbf,"50.97255,11.038502"
5632375,nationalExpress,Erfurt Hbf,"50.97255,11.038502",Frankfurt(Main)Hbf,"50.106817,8.663003"
5642914,nationalExpress,Karlsruhe Hbf,"48.99353,8.401939",Frankfurt(Main)Hbf,"50.106817,8.663003"
5643813,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",Berlin Gesundbrunnen,"52.548656,13.39106"
5670286,nationalExpress,Berlin Gesundbrunnen,"52.548656,13.39106",Frankfurt(Main)Hbf,"50.106817,8.663003"
5775170,nationalExpress,Frankfurt(Main)Süd,"50.099302,8.686187",Berlin Hbf,"52.524924,13.369629"
5820316,nationalExpress,Berlin Hbf,"52.524924,13.369629",Frankfurt(Main)Hbf,"50.106817,8.663003"
5825047,nationalExpress,Frankfurt(M) Flughafen Fernbf,"50.052926,8.569776",Montabaur,"50.44473,7.825254"
5831311,nationalExpress,Montabaur,"50.44473,7.825254",Frankfurt(Main)Hbf,"50.106817,8.663003"
5836579,nationalExpress,Frankfurt(Main)Hbf,"50.106817,8.663003",S+U Berlin Hauptbahnhof,"52.524788,13.369667"
6069390,nationalExpress,Lübeck Hbf,"53.86767,10.669737",Hamburg Hbf,"53.553533,10.00636"
6069732,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Darmstadt Hbf,"49.872549,8.629707"
6328702,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Frankfurt(Main)Süd,"50.099302,8.686187"
6345013,nationalExpress,Frankfurt (Main) West,"50.118862,8.639334",Hamburg Hbf,"53.553533,10.00636"
6348110,nationalExpress,Hamburg Hbf,"53.553533,10.00636",Lübeck Hbf,"53.86767,10.669737"
